#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384AEE5D2
#Date Time: 2025-11-18 15:33:17.923
#Sample rate: 1600Hz
#Samples: 16384
#Trigger: Source: Wavegen C1 Condition: Rising
#Channel 1: Range: 200 mV/div Offset: 1 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: DC
#Offset: 2 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.08249999999999957,-1.390561787613658,1.884622538085631
-0.08187500000000014,-1.42974810574156,1.884622538085631
-0.08124999999999982,-1.368644016457317,1.884622538085631
-0.08062500000000039,-1.432072717833837,1.884622538085631
-0.08000000000000007,-1.371964890874939,1.884622538085631
-0.07937499999999975,-1.42974810574156,1.884622538085631
-0.07875000000000032,-1.388901350404848,1.884622538085631
-0.078125,-1.409490771794066,1.884622538085631
-0.07749999999999968,-1.412147471328141,1.880951285456337
-0.07687500000000025,-1.387573000637762,1.884622538085631
-0.07624999999999993,-1.431408542950371,1.884622538085631
-0.07562499999999961,-1.365987316923283,1.880951285456334
-0.07500000000000018,-1.434729417367993,1.880951285456334
-0.07437499999999986,-1.372296978316701,1.884622538085631
-0.07375000000000043,-1.428751843416222,1.884622538085631
-0.07312500000000011,-1.393882662031244,1.880951285456334
-0.07249999999999979,-1.406834072259969,1.880951285456334
-0.07187500000000036,-1.416796695512825,1.884622538085627
-0.07125000000000004,-1.381595426686043,1.880951285456334
-0.07062499999999972,-1.433733155042706,1.880951285456334
-0.07000000000000028,-1.362666442505598,1.880951285456334
-0.06937499999999996,-1.437054029460328,1.880951285456334
-0.06874999999999964,-1.374621590409083,1.884622538085631
-0.06812500000000021,-1.425098881556889,1.884622538085631
-0.06749999999999989,-1.396871449007103,1.884622538085631
-0.06687499999999957,-1.402849022958841,1.884622538085631
-0.06625000000000014,-1.422774269464554,1.884622538085631
-0.06562499999999982,-1.37661411505961,1.880951285456334
-0.06500000000000039,-1.437718204343797,1.884622538085627
-0.06437500000000007,-1.363994792272647,1.884622538085631
-0.06374999999999975,-1.43738611690209,1.884622538085631
-0.06312500000000032,-1.37927081459376,1.884622538085631
-0.0625,-1.421778007139267,1.884622538085631
-0.06187499999999968,-1.403513197842341,1.884622538085627
-0.06125000000000025,-1.396871449007103,1.880951285456334
-0.06062499999999993,-1.427755581090987,1.884622538085631
-0.05999999999999961,-1.373293240642047,1.884622538085631
-0.05937500000000018,-1.438382379227377,1.884622538085631
-0.05874999999999986,-1.364991054597933,1.884622538085631
-0.05812500000000043,-1.435725679693215,1.884622538085631
-0.05750000000000011,-1.385912563428951,1.884622538085631
-0.05687499999999979,-1.415800433187548,1.884622538085631
-0.05625000000000036,-1.409822859235834,1.884622538085631
-0.05562500000000004,-1.391225962497146,1.884622538085631
-0.05499999999999972,-1.431076455508608,1.884622538085631
-0.05437500000000028,-1.371300715991415,1.884622538085631
-0.05374999999999996,-1.435725679693279,1.884622538085631
-0.05312499999999964,-1.367979841573852,1.884622538085631
-0.05250000000000021,-1.432072717833895,1.884622538085631
-0.05187499999999989,-1.391225962497146,1.884622538085631
-0.05124999999999957,-1.409822859235831,1.884622538085631
-0.05062500000000014,-1.412811646211688,1.884622538085631
-0.04999999999999982,-1.389897612730097,1.884622538085631
-0.04937500000000039,-1.431076455508571,1.884622538085631
-0.04875000000000007,-1.374953677850799,1.884622538085631
-0.04812499999999975,-1.432736892717419,1.884622538085631
-0.04750000000000032,-1.375285765292613,1.884622538085631
-0.046875,-1.428087668532749,1.884622538085631
-0.04624999999999968,-1.395543099240065,1.880951285456337
-0.04562500000000025,-1.407498247143493,1.884622538085631
-0.04499999999999993,-1.413475821095213,1.884622538085631
-0.04437499999999961,-1.393882662031275,1.884622538085631
-0.04375000000000018,-1.428751843416273,1.884622538085631
-0.04312499999999986,-1.377610377384896,1.884622538085631
-0.04250000000000043,-1.428087668532703,1.884622538085631
-0.04187500000000011,-1.377942464826659,1.880951285456334
-0.04124999999999979,-1.426095143882176,1.884622538085631
-0.04062500000000036,-1.396539361565368,1.884622538085631
-0.04000000000000004,-1.41148329644464,1.884622538085631
-0.03937499999999972,-1.410819121561115,1.884622538085631
-0.03875000000000028,-1.39487892435653,1.884622538085631
-0.03812499999999996,-1.426427231323938,1.884622538085631
-0.03749999999999964,-1.376282027617894,1.884622538085631
-0.03687500000000021,-1.4267593187657,1.884622538085631
-0.03624999999999989,-1.377610377384896,1.884622538085631
-0.03562499999999957,-1.428419755974479,1.884622538085627
-0.03500000000000014,-1.393550574589481,1.880951285456334
-0.03437499999999982,-1.413807908536975,1.884622538085631
-0.03375000000000039,-1.408494509468785,1.880951285456337
-0.03312500000000007,-1.395875186681817,1.880951285456334
-0.03249999999999975,-1.425763056440414,1.880951285456334
-0.03187500000000032,-1.374953677850845,1.880951285456334
-0.03125,-1.432404805275657,1.880951285456334
-0.03062499999999968,-1.375949940176135,1.880951285456337
-0.03000000000000025,-1.430080193183322,1.884622538085631
-0.02937499999999993,-1.39189013738067,1.880951285456334
-0.02874999999999961,-1.414139995978732,1.884622538085627
-0.02812500000000018,-1.408162422027018,1.880951285456334
-0.02749999999999986,-1.392886399705957,1.884622538085631
-0.02687500000000043,-1.430080193183288,1.880951285456337
-0.02625000000000011,-1.370968628549653,1.880951285456334
-0.02562499999999979,-1.435725679693279,1.880951285456334
-0.02500000000000036,-1.374953677850854,1.880951285456334
-0.02437500000000004,-1.432404805275657,1.880951285456334
-0.02374999999999972,-1.391558049938908,1.884622538085631
-0.02312500000000028,-1.412479558769926,1.884622538085631
-0.02249999999999996,-1.41314373365345,1.880951285456334
-0.02187499999999964,-1.387573000637803,1.880951285456337
-0.02125000000000021,-1.432736892717419,1.884622538085631
-0.02062499999999989,-1.367979841573793,1.884622538085631
-0.01999999999999957,-1.439710728994365,1.884622538085631
-0.01937500000000014,-1.373293240641988,1.884622538085631
-0.01874999999999982,-1.42974810574156,1.884622538085631
-0.01812500000000039,-1.391225962497181,1.880951285456337
-0.01750000000000007,-1.408162422027018,1.884622538085631
-0.01687499999999975,-1.41912130760517,1.880951285456334
-0.01625000000000032,-1.381927514127839,1.884622538085627
-0.015625,-1.43738611690209,1.884622538085631
-0.01499999999999968,-1.364326879714479,1.880951285456337
-0.01437500000000025,-1.441703253644999,1.884622538085631
-0.01374999999999993,-1.374621590409037,1.880951285456334
-0.01312499999999961,-1.428751843416245,1.884622538085627
-0.01250000000000018,-1.397203536448866,1.880951285456334
-0.01187499999999986,-1.403181110400585,1.880951285456334
-0.01125000000000043,-1.424434706673345,1.884622538085627
-0.01062500000000011,-1.375949940176086,1.880951285456334
-0.009999999999999787,-1.439046554110901,1.884622538085631
-0.009375000000000355,-1.360673917855096,1.880951285456337
-0.008750000000000036,-1.442035341086761,1.884622538085631
-0.008124999999999716,-1.378274552268421,1.880951285456334
-0.007500000000000284,-1.42377053178984,1.884622538085631
-0.006874999999999964,-1.403845285284109,1.884622538085631
-0.006249999999999645,-1.396871449007135,1.884622538085631
-0.005625000000000213,-1.431408542950371,1.884622538085631
-0.004999999999999893,-1.369640278782604,1.880951285456334
-0.004374999999999574,-1.442035341086687,1.884622538085627
-0.003750000000000142,-1.361006005296787,1.880951285456334
-0.003124999999999822,-1.441371166203236,1.884622538085631
-0.002500000000000391,-1.382591689011383,1.884622538085631
-0.001875000000000071,-1.417128782954597,1.884622538085631
-0.001249999999999751,-1.410154946677591,1.884622538085631
-0.0006250000000003197,-1.39056178761364,1.884622538085631
0,-1.437054029460328,1.884622538085631
0.0006250000000003197,-1.366319404365051,1.880951285456337
0.001249999999999751,-1.442035341086761,1.884622538085631
0.001875000000000071,-1.364991054597933,1.884622538085631
0.002500000000000391,-1.437054029460285,1.884622538085631
0.003124999999999822,-1.39022970017186,1.884622538085631
0.003750000000000142,-1.410819121561115,1.884622538085631
0.004374999999999574,-1.416132520629305,1.884622538085631
0.004999999999999893,-1.385912563428951,1.884622538085631
0.005625000000000213,-1.43738611690209,1.884622538085631
0.006249999999999645,-1.365987316923285,1.884622538085631
0.006874999999999964,-1.43738611690209,1.884622538085631
0.007500000000000284,-1.370636541107891,1.884622538085631
0.008124999999999716,-1.42974810574156,1.884622538085631
0.008750000000000036,-1.396871449007103,1.884622538085631
0.009375000000000355,-1.405837809934694,1.884622538085631
0.009999999999999787,-1.418789220163408,1.884622538085631
0.01062500000000011,-1.385912563428951,1.884622538085631
0.01125000000000043,-1.437054029460266,1.884622538085631
0.01187499999999986,-1.36897610389908,1.884622538085631
0.01250000000000018,-1.432404805275657,1.884622538085631
0.01312499999999961,-1.375617852734375,1.884622538085631
0.01374999999999993,-1.425098881556889,1.880951285456334
0.01437500000000025,-1.396871449007103,1.884622538085631
0.01499999999999968,-1.404841547609389,1.884622538085631
0.015625,-1.416464608071072,1.884622538085631
0.01625000000000032,-1.386576738312516,1.884622538085631
0.01687499999999975,-1.431740630392133,1.884622538085631
0.01750000000000007,-1.370968628549653,1.884622538085631
0.01812500000000039,-1.432404805275608,1.884622538085631
0.01874999999999982,-1.378274552268421,1.884622538085631
0.01937500000000014,-1.426095143882176,1.884622538085631
0.01999999999999957,-1.397535623890654,1.884622538085631
0.02062499999999989,-1.407830334585255,1.884622538085631
0.02125000000000021,-1.414804170862261,1.884622538085631
0.02187499999999964,-1.388237175521311,1.884622538085631
0.02249999999999996,-1.431076455508608,1.884622538085631
0.02312500000000028,-1.36897610389908,1.884622538085631
0.02374999999999972,-1.435393592251517,1.884622538085631
0.02437500000000004,-1.375617852734323,1.884622538085631
0.02500000000000036,-1.428087668532718,1.884622538085631
0.02562499999999979,-1.393550574589481,1.884622538085631
0.02625000000000011,-1.407830334585255,1.884622538085631
0.02687500000000043,-1.416796695512804,1.884622538085631
0.02749999999999986,-1.383587951336616,1.884622538085631
0.02812500000000018,-1.435393592251517,1.884622538085631
0.02874999999999961,-1.363330617389188,1.884622538085631
0.02937499999999993,-1.438714466669139,1.884622538085631
0.03000000000000025,-1.373293240641988,1.884622538085631
0.03062499999999968,-1.428087668532699,1.884622538085631
0.03125,-1.395875186681817,1.884622538085631
0.03187500000000032,-1.402516935517078,1.884622538085631
0.03249999999999975,-1.421778007139267,1.884622538085631
0.03312500000000007,-1.376282027617848,1.884622538085631
0.03375000000000039,-1.439710728994352,1.884622538085631
0.03437499999999982,-1.359677655529739,1.884622538085631
0.03500000000000014,-1.441039078761474,1.884622538085631
0.03562499999999957,-1.377942464826716,1.884622538085631
0.03624999999999989,-1.423106356906316,1.884622538085631
0.03687500000000021,-1.403513197842347,1.884622538085631
0.03749999999999964,-1.395543099240062,1.880951285456337
0.03812499999999996,-1.429416018299797,1.884622538085631
0.03875000000000028,-1.36897610389908,1.880951285456334
0.03937499999999972,-1.440042816436188,1.884622538085631
0.04000000000000004,-1.360673917855025,1.884622538085631
0.04062500000000036,-1.438382379227328,1.884622538085627
0.04124999999999979,-1.384584213661902,1.880951285456334
0.04187500000000011,-1.415800433187548,1.884622538085631
0.04250000000000043,-1.410154946677572,1.884622538085631
0.04312499999999986,-1.389897612730097,1.884622538085631
0.04375000000000018,-1.433401067600944,1.884622538085631
0.04437499999999961,-1.368644016457376,1.884622538085631
0.04499999999999993,-1.43738611690209,1.884622538085631
0.04562500000000025,-1.366319404364982,1.884622538085631
0.04624999999999968,-1.434065242484407,1.884622538085631
0.046875,-1.388901350404811,1.884622538085631
0.04750000000000032,-1.409822859235832,1.884622538085631
0.04812499999999975,-1.41314373365345,1.884622538085631
0.04875000000000007,-1.389897612730097,1.884622538085631
0.04937500000000039,-1.432736892717361,1.884622538085631
0.04999999999999982,-1.36897610389908,1.884622538085631
0.05062500000000014,-1.436721942018566,1.884622538085631
0.05124999999999957,-1.370636541107951,1.884622538085631
0.05187499999999989,-1.431408542950371,1.884622538085631
0.05250000000000021,-1.392554312264195,1.884622538085631
0.05312499999999964,-1.409490771794051,1.884622538085631
0.05374999999999996,-1.412479558769926,1.884622538085631
0.05437500000000028,-1.389565525288335,1.884622538085631
0.05499999999999972,-1.431740630392133,1.884622538085631
0.05562500000000004,-1.367979841573793,1.884622538085631
0.05625000000000036,-1.43406524248441,1.884622538085631
0.05687499999999979,-1.370636541107891,1.884622538085631
0.05750000000000011,-1.430412280625084,1.884622538085631
0.05812500000000043,-1.391890137380686,1.884622538085631
0.05874999999999986,-1.409158684352304,1.884622538085631
0.05937500000000018,-1.414139995978737,1.884622538085631
0.05999999999999961,-1.387573000637786,1.884622538085631
0.06062499999999993,-1.434729417367993,1.884622538085631
0.06125000000000025,-1.365655229481458,1.884622538085631
0.06187499999999968,-1.436057767134977,1.884622538085631
0.0625,-1.371300715991415,1.880951285456334
0.06312500000000032,-1.431076455508574,1.884622538085631
0.06374999999999975,-1.393218487147719,1.884622538085631
0.06437500000000007,-1.405837809934682,1.884622538085631
0.06500000000000039,-1.416796695512803,1.884622538085631
0.06562499999999982,-1.382259601569567,1.884622538085631
0.06625000000000014,-1.437054029460328,1.884622538085631
0.06687499999999957,-1.363662704830952,1.884622538085631
0.06749999999999989,-1.439710728994425,1.884622538085631
0.06812500000000021,-1.373293240641988,1.884622538085631
0.06874999999999964,-1.428087668532699,1.884622538085631
0.06937499999999996,-1.397203536448866,1.884622538085631
0.07000000000000028,-1.402516935517061,1.884622538085631
0.07062499999999972,-1.421113832255743,1.884622538085631
0.07125000000000004,-1.37661411505961,1.884622538085631
0.07187500000000036,-1.440374903877879,1.884622538085631
0.07249999999999979,-1.362666442505598,1.884622538085631
0.07312500000000011,-1.438382379227377,1.884622538085631
0.07375000000000043,-1.376946202501413,1.884622538085631
0.07437499999999986,-1.421778007139267,1.884622538085631
0.07500000000000018,-1.402849022958823,1.884622538085631
0.07562499999999961,-1.396871449007109,1.880951285456337
0.07624999999999993,-1.4267593187657,1.884622538085631
0.07687500000000025,-1.373957415525513,1.880951285456334
0.07749999999999968,-1.439710728994366,1.884622538085627
0.078125,-1.363662704830885,1.884622538085631
0.07875000000000032,-1.434729417367944,1.884622538085631
0.07937499999999975,-1.381595426686043,1.884622538085631
0.08000000000000007,-1.417460870396359,1.884622538085631
0.08062500000000039,-1.406501984818194,1.884622538085631
0.08124999999999982,-1.392222224822433,1.884622538085631
0.08187500000000014,-1.429416018299797,1.884622538085631
0.08249999999999957,-1.374289502967325,1.884622538085631
0.08312499999999989,-1.437054029460328,1.884622538085631
0.08375000000000021,-1.366319404364982,1.880951285456334
0.08437499999999964,-1.433733155042645,1.884622538085627
0.08499999999999996,-1.387905088079524,1.880951285456334
0.08562500000000028,-1.412811646211688,1.880951285456334
0.08624999999999972,-1.410487034119353,1.884622538085631
0.08687500000000004,-1.392554312264195,1.880951285456334
0.08750000000000036,-1.430412280625032,1.884622538085627
0.08812499999999979,-1.373293240641988,1.880951285456334
0.08875000000000011,-1.434729417367993,1.884622538085631
0.08937500000000043,-1.369972366224423,1.884622538085631
0.08999999999999986,-1.432072717833895,1.884622538085631
0.09062500000000018,-1.391225962497146,1.884622538085631
0.09124999999999961,-1.410487034119335,1.884622538085631
0.09187499999999993,-1.412147471328164,1.884622538085631
0.09250000000000025,-1.389897612730097,1.884622538085631
0.09312499999999968,-1.431076455508571,1.884622538085631
0.09375,-1.372961153200226,1.884622538085631
0.09437500000000032,-1.435393592251458,1.884622538085631
0.09499999999999975,-1.371300715991415,1.884622538085631
0.09562500000000007,-1.430412280625084,1.884622538085631
0.09625000000000039,-1.393550574589496,1.880951285456334
0.09687499999999982,-1.409158684352304,1.880951285456334
0.09750000000000014,-1.412811646211688,1.880951285456334
0.09812499999999957,-1.390893875055404,1.880951285456334
0.09874999999999989,-1.432404805275657,1.880951285456334
0.09937500000000021,-1.372629065758464,1.880951285456334
0.09999999999999964,-1.432072717833841,1.884622538085627
0.100625,-1.374621590409037,1.884622538085631
0.1012500000000003,-1.428087668532749,1.884622538085631
0.1018749999999997,-1.39487892435653,1.884622538085631
0.1025,-1.408162422027018,1.880951285456334
0.1031250000000004,-1.416132520629287,1.884622538085631
0.1037499999999998,-1.391225962497146,1.884622538085631
0.1043750000000001,-1.432736892717419,1.884622538085631
0.1050000000000004,-1.37296115320028,1.884622538085631
0.1056249999999999,-1.432072717833895,1.884622538085631
0.1062500000000002,-1.377278289943134,1.880951285456334
0.1068749999999996,-1.426759318765655,1.880951285456334
0.1074999999999999,-1.397535623890628,1.884622538085631
0.1081250000000002,-1.408826596910542,1.880951285456334
0.1087499999999997,-1.415800433187542,1.880951285456334
0.109375,-1.389897612730097,1.884622538085631
0.1100000000000003,-1.432072717833839,1.880951285456334
0.1106249999999998,-1.370968628549653,1.880951285456334
0.1112500000000001,-1.432072717833895,1.880951285456334
0.1118750000000004,-1.378606639710227,1.880951285456334
0.1124999999999998,-1.4267593187657,1.880951285456334
0.1131250000000001,-1.397535623890628,1.880951285456334
0.1137499999999996,-1.40849450946877,1.880951285456334
0.1143749999999999,-1.414139995978737,1.880951285456334
0.1150000000000002,-1.387905088079524,1.880951285456334
0.1156249999999996,-1.433068980159141,1.880951285456334
0.11625,-1.36897610389908,1.880951285456334
0.1168750000000003,-1.436057767135041,1.884622538085631
0.1174999999999997,-1.377942464826659,1.884622538085631
0.118125,-1.4267593187657,1.884622538085631
0.1187500000000004,-1.396871449007112,1.884622538085631
0.1193749999999998,-1.406501984818207,1.884622538085631
0.1200000000000001,-1.419453395046932,1.884622538085631
0.1206250000000004,-1.383920038778425,1.884622538085631
0.1212499999999999,-1.435061504809755,1.884622538085631
0.1218750000000002,-1.368311929015555,1.880951285456334
0.1224999999999996,-1.436389854576742,1.884622538085627
0.1231249999999999,-1.377610377384896,1.880951285456334
0.1237500000000002,-1.424434706673365,1.884622538085631
0.1243749999999997,-1.400524410866509,1.880951285456337
0.125,-1.402516935517061,1.880951285456334
0.1256250000000003,-1.42543096899861,1.884622538085631
0.1262499999999998,-1.37960290203547,1.884622538085631
0.1268750000000001,-1.438382379227377,1.884622538085631
0.1275000000000004,-1.366319404365047,1.880951285456337
0.1281249999999998,-1.437718204343852,1.884622538085631
0.1287500000000001,-1.382591689011329,1.880951285456334
0.1293749999999996,-1.420449657372184,1.880951285456334
0.1299999999999999,-1.406501984818207,1.880951285456334
0.1306250000000002,-1.396871449007103,1.880951285456334
0.1312499999999996,-1.428751843416244,1.880951285456334
0.131875,-1.375285765292561,1.880951285456334
0.1325000000000003,-1.438050291785614,1.884622538085631
0.1331249999999997,-1.366651491806744,1.880951285456334
0.13375,-1.436389854576803,1.884622538085631
0.1343750000000004,-1.388569262963075,1.884622538085627
0.1349999999999998,-1.417128782954597,1.880951285456334
0.1356250000000001,-1.410487034119353,1.880951285456334
0.1362500000000004,-1.39587518668185,1.880951285456334
0.1368749999999999,-1.432404805275657,1.880951285456334
0.1375000000000002,-1.373293240641988,1.880951285456334
0.1381249999999996,-1.436057767134984,1.880951285456334
0.1387499999999999,-1.370968628549653,1.880951285456334
0.1393750000000002,-1.432404805275657,1.880951285456334
0.1399999999999997,-1.392554312264231,1.880951285456334
0.140625,-1.413475821095213,1.884622538085631
0.1412500000000003,-1.41447208342048,1.884622538085627
0.1418749999999998,-1.393218487147719,1.880951285456334
0.1425000000000001,-1.433401067600944,1.884622538085631
0.1431250000000004,-1.374953677850852,1.884622538085627
0.1437499999999998,-1.433068980159182,1.880951285456334
0.1443750000000001,-1.374621590409037,1.880951285456334
0.1449999999999996,-1.432736892717366,1.884622538085627
0.1456249999999999,-1.396539361565341,1.880951285456334
0.1462500000000002,-1.410487034119353,1.880951285456334
0.1468749999999996,-1.414804170862257,1.880951285456334
0.1475,-1.392886399705957,1.880951285456334
0.1481250000000003,-1.431740630392133,1.884622538085631
0.1487499999999997,-1.374953677850799,1.880951285456334
0.149375,-1.432736892717419,1.884622538085631
0.1500000000000004,-1.378274552268467,1.880951285456334
0.1506249999999998,-1.429416018299797,1.880951285456334
0.1512500000000001,-1.39786771133239,1.880951285456334
0.1518750000000004,-1.41081912156112,1.880951285456334
0.1524999999999999,-1.416464608071072,1.880951285456334
0.1531250000000002,-1.393218487147719,1.880951285456334
0.1537499999999996,-1.43207271783386,1.880951285456334
0.1543749999999999,-1.374953677850799,1.884622538085631
0.1550000000000002,-1.432072717833895,1.880951285456334
0.1556249999999997,-1.380599164360803,1.884622538085627
0.15625,-1.428419755974511,1.880951285456334
0.1568750000000003,-1.39753562389064,1.880951285456334
0.1574999999999998,-1.410819121561115,1.880951285456334
0.1581250000000001,-1.415800433187548,1.884622538085631
0.1587500000000004,-1.393882662031279,1.884622538085631
0.1593749999999998,-1.432404805275657,1.884622538085631
0.1600000000000001,-1.375949940176086,1.884622538085631
0.1606249999999996,-1.433733155042653,1.884622538085631
0.1612499999999999,-1.380267076918994,1.880951285456334
0.1618750000000002,-1.427423493649224,1.880951285456334
0.1624999999999996,-1.397535623890655,1.884622538085627
0.163125,-1.41148329644464,1.884622538085631
0.1637500000000003,-1.414804170862261,1.880951285456334
0.1643749999999997,-1.391225962497146,1.880951285456334
0.165,-1.431408542950371,1.880951285456334
0.1656250000000004,-1.374953677850854,1.880951285456337
0.1662499999999998,-1.435393592251517,1.884622538085631
0.1668750000000001,-1.380599164360756,1.880951285456334
0.1675000000000004,-1.430080193183293,1.884622538085627
0.1681249999999999,-1.39786771133239,1.880951285456334
0.1687500000000002,-1.412147471328164,1.884622538085631
0.1693749999999996,-1.417792957838116,1.880951285456337
0.1699999999999999,-1.39022970017186,1.884622538085631
0.1706250000000002,-1.434729417367993,1.884622538085631
0.1712499999999997,-1.370968628549711,1.884622538085631
0.171875,-1.439710728994425,1.884622538085631
0.1725000000000003,-1.379602902035516,1.880951285456337
0.1731249999999998,-1.430744368066846,1.884622538085631
0.1737500000000001,-1.399860235982963,1.884622538085631
0.1743750000000004,-1.409158684352317,1.884622538085631
0.1749999999999998,-1.423106356906316,1.884622538085631
0.1756250000000001,-1.383255863894854,1.884622538085631
0.1762499999999996,-1.43904655411085,1.884622538085631
0.1768749999999999,-1.367647754132031,1.884622538085631
0.1775000000000002,-1.444027865737334,1.884622538085631
0.1781249999999996,-1.3815954266861,1.880951285456337
0.17875,-1.427755581090987,1.884622538085631
0.1793750000000003,-1.402516935517061,1.884622538085631
0.1799999999999997,-1.402849022958823,1.884622538085631
0.180625,-1.428751843416273,1.884622538085631
0.1812500000000004,-1.377610377384955,1.880951285456337
0.1818749999999998,-1.442035341086761,1.884622538085631
0.1825000000000001,-1.36598731692322,1.880951285456334
0.1831250000000004,-1.442367428528472,1.884622538085627
0.1837499999999999,-1.385912563428951,1.880951285456334
0.1843750000000002,-1.423106356906316,1.884622538085631
0.1849999999999996,-1.409158684352317,1.880951285456337
0.1856249999999999,-1.398199798774152,1.884622538085631
0.1862500000000002,-1.435393592251517,1.884622538085631
0.1868749999999997,-1.373625328083806,1.880951285456337
0.1875,-1.442367428528523,1.884622538085631
0.1881250000000003,-1.36797984157386,1.884622538085631
0.1887499999999998,-1.441039078761474,1.884622538085631
0.1893750000000001,-1.391225962497146,1.880951285456334
0.1900000000000004,-1.415800433187546,1.884622538085631
0.1906249999999998,-1.414139995978737,1.884622538085631
0.1912500000000001,-1.394214749473006,1.880951285456334
0.1918749999999996,-1.438382379227336,1.880951285456334
0.1924999999999999,-1.374289502967275,1.880951285456334
0.1931250000000002,-1.439378641552663,1.884622538085631
0.1937499999999996,-1.374289502967334,1.884622538085631
0.194375,-1.43439732992623,1.884622538085631
0.1950000000000003,-1.394546836914768,1.884622538085631
0.1956249999999997,-1.414139995978737,1.884622538085631
0.19625,-1.416464608071072,1.884622538085631
0.1968750000000004,-1.39521101179833,1.884622538085631
0.1974999999999998,-1.436389854576803,1.884622538085631
0.1981250000000001,-1.374953677850799,1.884622538085631
0.1987500000000004,-1.436057767134987,1.884622538085631
0.1993749999999999,-1.375949940176086,1.884622538085631
0.2000000000000002,-1.434065242484468,1.884622538085631
0.2006249999999996,-1.396539361565375,1.884622538085631
0.2012499999999999,-1.41613252062931,1.884622538085631
0.2018750000000002,-1.417460870396359,1.884622538085631
